Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,18.899999618530273,18.950000762939453,18.850000381469727,18.850000381469727,14.192441940307617,4538657
2020-01-03,18.950000762939453,18.950000762939453,18.799999237060547,18.899999618530273,14.230086326599121,7517182
2020-01-06,18.850000381469727,18.899999618530273,18.75,18.899999618530273,14.230086326599121,6716266
2020-01-07,18.899999618530273,18.899999618530273,18.75,18.75,14.117149353027344,5610981
2020-01-08,18.700000762939453,18.75,18.600000381469727,18.600000381469727,14.0042142868042,7512842
2020-01-09,18.649999618530273,18.850000381469727,18.649999618530273,18.799999237060547,14.15479564666748,5038275
2020-01-10,18.899999618530273,18.899999618530273,18.700000762939453,18.75,14.117149353027344,6968754
2020-01-13,18.850000381469727,18.899999618530273,18.799999237060547,18.899999618530273,14.230086326599121,7002150
2020-01-14,18.899999618530273,18.950000762939453,18.799999237060547,18.950000762939453,14.267733573913574,6880097
2020-01-15,18.950000762939453,19.0,18.950000762939453,19.0,14.305377960205078,7891995
2020-01-16,19.0,19.0,18.850000381469727,18.950000762939453,14.267733573913574,5418904
2020-01-17,19.0,19.0,18.899999618530273,19.0,14.305377960205078,8005518
2020-01-20,19.049999237060547,19.25,19.0,19.100000381469727,14.380668640136719,12012576
2020-01-30,18.600000381469727,18.649999618530273,18.25,18.350000381469727,13.815985679626465,28571798
2020-01-31,18.350000381469727,18.600000381469727,18.350000381469727,18.350000381469727,13.815985679626465,14936557
2020-02-03,18.049999237060547,18.200000762939453,17.899999618530273,18.149999618530273,13.665399551391602,15364419
2020-02-04,18.850000381469727,18.850000381469727,18.399999618530273,18.399999618530273,13.853629112243652,6901231
2020-02-05,18.399999618530273,18.450000762939453,18.25,18.399999618530273,13.853629112243652,5525779
2020-02-06,18.399999618530273,18.600000381469727,18.399999618530273,18.600000381469727,14.0042142868042,7168299
2020-02-07,18.5,18.549999237060547,18.399999618530273,18.549999237060547,13.96656608581543,5658388
2020-02-10,18.350000381469727,18.5,18.299999237060547,18.399999618530273,13.853629112243652,4627670
2020-02-11,18.399999618530273,18.5,18.399999618530273,18.399999618530273,13.853629112243652,5094795
2020-02-12,18.5,18.549999237060547,18.450000762939453,18.549999237060547,13.96656608581543,8315902
2020-02-13,18.549999237060547,18.600000381469727,18.5,18.5,13.928922653198242,6431914
2020-02-14,18.5,18.649999618530273,18.5,18.549999237060547,13.96656608581543,12394863
2020-02-17,18.549999237060547,18.549999237060547,18.450000762939453,18.549999237060547,13.96656608581543,6691318
2020-02-18,18.450000762939453,18.5,18.299999237060547,18.399999618530273,13.853629112243652,11287689
2020-02-19,18.350000381469727,18.450000762939453,18.299999237060547,18.350000381469727,13.815985679626465,10549984
2020-02-20,18.450000762939453,18.5,18.299999237060547,18.399999618530273,13.853629112243652,8569572
2020-02-21,18.399999618530273,18.5,18.350000381469727,18.450000762939453,13.891276359558105,7220327
2020-02-24,18.350000381469727,18.399999618530273,18.299999237060547,18.299999237060547,13.778338432312012,8570259
2020-02-25,18.200000762939453,18.299999237060547,18.100000381469727,18.200000762939453,13.703046798706055,8146652
2020-02-26,18.100000381469727,18.399999618530273,18.049999237060547,18.399999618530273,13.853629112243652,9891764
2020-02-27,18.399999618530273,18.450000762939453,18.25,18.450000762939453,13.891276359558105,14787798
2020-03-02,18.100000381469727,18.25,18.100000381469727,18.100000381469727,13.627754211425781,17178916
2020-03-03,18.200000762939453,18.299999237060547,18.149999618530273,18.149999618530273,13.665399551391602,9043399
2020-03-04,18.100000381469727,18.200000762939453,18.100000381469727,18.200000762939453,13.703046798706055,11466528
2020-03-05,18.200000762939453,18.299999237060547,18.100000381469727,18.149999618530273,13.665399551391602,12320082
2020-03-06,18.149999618530273,18.200000762939453,18.0,18.049999237060547,13.590108871459961,16255239
2020-03-09,17.899999618530273,18.0,17.850000381469727,17.899999618530273,13.477171897888184,26600284
2020-03-10,17.700000762939453,17.950000762939453,17.649999618530273,17.899999618530273,13.477171897888184,20483436
2020-03-11,17.850000381469727,17.950000762939453,17.799999237060547,17.850000381469727,13.439526557922363,14119358
2020-03-12,17.649999618530273,17.700000762939453,17.149999618530273,17.200000762939453,12.9501314163208,28947423
2020-03-13,16.5,17.350000381469727,16.350000381469727,17.100000381469727,12.87484073638916,36685637
2020-03-16,17.100000381469727,17.149999618530273,16.75,16.75,12.611319541931152,21320738
2020-03-17,16.350000381469727,16.649999618530273,16.350000381469727,16.5,12.423091888427734,26656664
2020-03-18,16.399999618530273,16.600000381469727,16.299999237060547,16.5,12.423091888427734,24219785
2020-03-19,16.100000381469727,16.200000762939453,15.300000190734863,15.699999809265137,11.820759773254395,37806680
2020-03-20,15.800000190734863,16.5,15.800000190734863,16.200000762939453,12.197216987609863,25326937
2020-03-23,15.699999809265137,15.850000381469727,15.5,15.5,11.670177459716797,13698571
2020-03-24,16.25,16.799999237060547,16.200000762939453,16.399999618530273,12.347800254821777,16590241
2020-03-25,16.899999618530273,17.350000381469727,16.899999618530273,17.149999618530273,12.91248607635498,23155478
2020-03-26,17.25,17.350000381469727,17.0,17.200000762939453,12.9501314163208,12643920
2020-03-27,17.5,17.600000381469727,17.25,17.399999618530273,13.100713729858398,13080008
2020-03-30,17.149999618530273,17.450000762939453,16.950000762939453,17.299999237060547,13.025423049926758,12328934
2020-03-31,17.799999237060547,18.100000381469727,17.299999237060547,17.299999237060547,13.025423049926758,25147591
2020-04-01,17.450000762939453,17.850000381469727,17.399999618530273,17.75,13.364234924316406,13369390
2020-04-06,18.0,18.100000381469727,17.75,18.100000381469727,13.627754211425781,18599831
2020-04-07,18.25,18.399999618530273,17.899999618530273,18.100000381469727,13.627754211425781,18913201
2020-04-08,18.100000381469727,18.25,18.049999237060547,18.100000381469727,13.627754211425781,16137230
2020-04-09,18.200000762939453,18.399999618530273,18.149999618530273,18.299999237060547,13.778338432312012,12118167
2020-04-10,18.350000381469727,18.399999618530273,18.200000762939453,18.299999237060547,13.778338432312012,5758082
2020-04-13,18.299999237060547,18.350000381469727,18.149999618530273,18.350000381469727,13.815985679626465,6259493
2020-04-14,18.399999618530273,18.600000381469727,18.399999618530273,18.549999237060547,13.96656608581543,15030369
2020-04-15,18.600000381469727,18.899999618530273,18.600000381469727,18.850000381469727,14.192441940307617,21737534
2020-04-16,18.700000762939453,18.850000381469727,18.549999237060547,18.850000381469727,14.192441940307617,13672094
2020-04-17,18.899999618530273,19.0,18.600000381469727,18.700000762939453,14.07950496673584,16640979
2020-04-20,18.700000762939453,18.799999237060547,18.549999237060547,18.700000762939453,14.07950496673584,13329387
2020-04-21,18.549999237060547,18.649999618530273,18.0,18.450000762939453,13.891276359558105,19739015
2020-04-22,18.299999237060547,18.700000762939453,18.25,18.700000762939453,14.07950496673584,18879383
2020-04-23,18.700000762939453,18.799999237060547,18.549999237060547,18.75,14.117149353027344,14645372
2020-04-24,18.649999618530273,18.75,18.549999237060547,18.549999237060547,13.96656608581543,9707657
2020-04-27,18.649999618530273,18.899999618530273,18.649999618530273,18.899999618530273,14.230086326599121,15042578
2020-04-28,19.0,19.049999237060547,18.799999237060547,18.950000762939453,14.267733573913574,14826932
2020-04-29,19.0,19.100000381469727,18.950000762939453,19.100000381469727,14.380668640136719,13012640
2020-04-30,19.100000381469727,19.149999618530273,18.950000762939453,19.100000381469727,14.380668640136719,19221369
2020-05-04,18.450000762939453,18.75,18.450000762939453,18.600000381469727,14.0042142868042,13101371
2020-05-05,18.75,18.799999237060547,18.600000381469727,18.649999618530273,14.041858673095703,6716834
2020-05-06,18.600000381469727,18.799999237060547,18.5,18.649999618530273,14.041858673095703,10415021
2020-05-07,18.649999618530273,18.850000381469727,18.649999618530273,18.700000762939453,14.07950496673584,7134252
2020-05-08,18.950000762939453,19.0,18.799999237060547,18.799999237060547,14.15479564666748,8290598
2020-05-11,18.950000762939453,19.0,18.799999237060547,18.799999237060547,14.15479564666748,11522030
2020-05-12,18.75,18.950000762939453,18.75,18.799999237060547,14.15479564666748,10650521
2020-05-13,18.799999237060547,19.049999237060547,18.75,19.0,14.305377960205078,10306071
2020-05-14,18.799999237060547,18.799999237060547,18.600000381469727,18.600000381469727,14.0042142868042,17215461
2020-05-15,18.600000381469727,18.649999618530273,18.299999237060547,18.450000762939453,13.891276359558105,18664807
2020-05-18,18.350000381469727,18.549999237060547,18.350000381469727,18.450000762939453,13.891276359558105,6443743
2020-05-19,18.649999618530273,18.700000762939453,18.450000762939453,18.5,13.928922653198242,9730674
2020-05-20,18.600000381469727,18.600000381469727,18.450000762939453,18.5,13.928922653198242,8275080
2020-05-21,18.649999618530273,18.649999618530273,18.5,18.600000381469727,14.0042142868042,9367148
